pairID,sentenceID,isCorrect,isPun,relatedness,order,wordOrder,condition,workderID,age,gender,native
128,29,0,0,-0.669507393833344,75,1,3,A22HOV8RVJOEX7,45,M,English
132,30,1,0,-0.669507393833344,61,0,3,A22HOV8RVJOEX7,45,M,English
138,31,0,0,-0.669507393833344,97,0,3,A22HOV8RVJOEX7,45,M,English
136,31,1,0,0.439290816304685,43,0,3,A22HOV8RVJOEX7,45,M,English
144,32,0,0,2.10248813151173,107,1,3,A22HOV8RVJOEX7,45,M,English
152,33,1,0,-0.115108288764329,5,1,3,A22HOV8RVJOEX7,45,M,English
154,34,0,0,-0.669507393833344,76,1,3,A22HOV8RVJOEX7,45,M,English
158,35,1,0,-0.669507393833344,25,0,3,A22HOV8RVJOEX7,45,M,English
164,37,0,0,-0.669507393833344,60,1,3,A22HOV8RVJOEX7,45,M,English
169,38,1,0,2.10248813151173,27,1,3,A22HOV8RVJOEX7,45,M,English
165,38,0,0,0.9936899213737,59,0,3,A22HOV8RVJOEX7,45,M,English
175,39,1,0,-0.669507393833344,93,0,3,A22HOV8RVJOEX7,45,M,English
176,40,0,0,-0.669507393833344,19,1,3,A22HOV8RVJOEX7,45,M,English
183,41,1,1,-0.669507393833344,21,0,3,A22HOV8RVJOEX7,45,M,English
190,42,0,1,1.27088947390821,28,0,3,A22HOV8RVJOEX7,45,M,English
191,42,1,1,-0.669507393833344,18,0,3,A22HOV8RVJOEX7,45,M,English
198,43,0,1,-0.669507393833344,71,0,3,A22HOV8RVJOEX7,45,M,English
194,43,1,1,1.27088947390821,49,0,3,A22HOV8RVJOEX7,45,M,English
203,45,0,1,-0.669507393833344,86,0,3,A22HOV8RVJOEX7,45,M,English
209,46,1,1,-0.669507393833344,99,0,3,A22HOV8RVJOEX7,45,M,English
213,47,0,1,-0.669507393833344,112,0,3,A22HOV8RVJOEX7,45,M,English
215,47,1,1,-0.669507393833344,67,0,3,A22HOV8RVJOEX7,45,M,English
217,48,0,1,2.10248813151173,26,1,3,A22HOV8RVJOEX7,45,M,English
222,49,1,1,-0.669507393833344,105,1,3,A22HOV8RVJOEX7,45,M,English
227,51,0,1,-0.669507393833344,113,1,3,A22HOV8RVJOEX7,45,M,English
228,51,1,1,-0.669507393833344,48,1,3,A22HOV8RVJOEX7,45,M,English
232,52,0,1,0.439290816304685,34,0,3,A22HOV8RVJOEX7,45,M,English
238,53,1,1,-0.669507393833344,68,1,3,A22HOV8RVJOEX7,45,M,English
242,54,0,1,-0.669507393833344,56,1,3,A22HOV8RVJOEX7,45,M,English
246,55,1,1,-0.669507393833344,101,0,3,A22HOV8RVJOEX7,45,M,English
252,58,0,1,2.10248813151173,45,0,3,A22HOV8RVJOEX7,45,M,English
255,59,1,1,2.10248813151173,111,0,3,A22HOV8RVJOEX7,45,M,English
259,60,0,1,-0.669507393833344,80,1,3,A22HOV8RVJOEX7,45,M,English
263,61,1,1,0.716490368839192,89,0,3,A22HOV8RVJOEX7,45,M,English
266,62,0,1,1.54808902644271,74,1,3,A22HOV8RVJOEX7,45,M,English
268,63,1,1,-0.669507393833344,104,1,3,A22HOV8RVJOEX7,45,M,English
275,64,0,1,-0.669507393833344,96,0,3,A22HOV8RVJOEX7,45,M,English
279,65,1,1,0.439290816304685,32,0,3,A22HOV8RVJOEX7,45,M,English
280,66,0,1,2.10248813151173,54,0,3,A22HOV8RVJOEX7,45,M,English
284,67,1,1,-0.669507393833344,65,0,3,A22HOV8RVJOEX7,45,M,English
295,69,0,1,0.162091263770178,35,0,3,A22HOV8RVJOEX7,45,M,English
291,69,1,1,0.439290816304685,1,1,3,A22HOV8RVJOEX7,45,M,English
297,70,0,1,-0.669507393833344,90,1,3,A22HOV8RVJOEX7,45,M,English
305,71,1,1,-0.669507393833344,37,0,3,A22HOV8RVJOEX7,45,M,English
314,73,1,1,0.716490368839192,78,0,3,A22HOV8RVJOEX7,45,M,English
315,73,0,1,0.716490368839192,73,0,3,A22HOV8RVJOEX7,45,M,English
318,74,1,1,-0.669507393833344,10,0,3,A22HOV8RVJOEX7,45,M,English
322,75,0,1,1.54808902644271,20,1,3,A22HOV8RVJOEX7,45,M,English
323,76,1,1,-0.669507393833344,72,1,3,A22HOV8RVJOEX7,45,M,English
331,78,0,1,-0.669507393833344,103,0,3,A22HOV8RVJOEX7,45,M,English
334,79,1,1,-0.669507393833344,87,0,3,A22HOV8RVJOEX7,45,M,English
333,79,0,1,2.10248813151173,115,0,3,A22HOV8RVJOEX7,45,M,English
338,80,1,1,-0.669507393833344,117,0,3,A22HOV8RVJOEX7,45,M,English
342,81,0,1,-0.669507393833344,110,0,3,A22HOV8RVJOEX7,45,M,English
347,82,1,1,-0.669507393833344,7,1,3,A22HOV8RVJOEX7,45,M,English
352,84,0,1,-0.669507393833344,82,1,3,A22HOV8RVJOEX7,45,M,English
358,85,1,1,-0.669507393833344,31,0,3,A22HOV8RVJOEX7,45,M,English
357,85,0,1,-0.669507393833344,13,1,3,A22HOV8RVJOEX7,45,M,English
363,86,1,1,-0.669507393833344,6,0,3,A22HOV8RVJOEX7,45,M,English
368,88,0,1,0.716490368839192,44,1,3,A22HOV8RVJOEX7,45,M,English
369,89,1,1,-0.669507393833344,33,1,3,A22HOV8RVJOEX7,45,M,English
375,91,0,1,1.54808902644271,50,1,3,A22HOV8RVJOEX7,45,M,English
381,92,1,1,-0.669507393833344,17,1,3,A22HOV8RVJOEX7,45,M,English
385,94,0,1,1.82528857897722,30,1,3,A22HOV8RVJOEX7,45,M,English
387,95,1,1,-0.669507393833344,84,1,3,A22HOV8RVJOEX7,45,M,English
392,97,0,1,0.716490368839192,47,1,3,A22HOV8RVJOEX7,45,M,English
397,98,1,1,-0.669507393833344,46,1,3,A22HOV8RVJOEX7,45,M,English
398,99,0,1,0.716490368839192,53,1,3,A22HOV8RVJOEX7,45,M,English
403,101,1,1,-0.669507393833344,116,0,3,A22HOV8RVJOEX7,45,M,English
408,102,0,1,-0.669507393833344,14,0,3,A22HOV8RVJOEX7,45,M,English
410,103,1,1,-0.669507393833344,85,1,3,A22HOV8RVJOEX7,45,M,English
417,105,0,1,1.54808902644271,64,0,3,A22HOV8RVJOEX7,45,M,English
420,106,1,1,-0.669507393833344,52,1,3,A22HOV8RVJOEX7,45,M,English
426,107,0,1,-0.669507393833344,91,1,3,A22HOV8RVJOEX7,45,M,English
429,108,1,1,-0.669507393833344,100,0,3,A22HOV8RVJOEX7,45,M,English
432,109,0,1,2.10248813151173,118,0,3,A22HOV8RVJOEX7,45,M,English
435,111,1,1,-0.669507393833344,69,1,3,A22HOV8RVJOEX7,45,M,English
441,112,0,1,1.54808902644271,62,1,3,A22HOV8RVJOEX7,45,M,English
443,112,1,1,-0.669507393833344,22,1,3,A22HOV8RVJOEX7,45,M,English
447,114,0,1,0.9936899213737,16,1,3,A22HOV8RVJOEX7,45,M,English
454,115,1,1,-0.669507393833344,38,1,3,A22HOV8RVJOEX7,45,M,English
457,116,0,1,-0.669507393833344,95,0,3,A22HOV8RVJOEX7,45,M,English
458,116,1,1,0.439290816304685,29,1,3,A22HOV8RVJOEX7,45,M,English
466,118,0,1,2.10248813151173,92,1,3,A22HOV8RVJOEX7,45,M,English
468,119,1,1,-0.669507393833344,108,0,3,A22HOV8RVJOEX7,45,M,English
471,120,0,1,2.10248813151173,106,0,3,A22HOV8RVJOEX7,45,M,English
3,1,0,0,-0.89778998914397,55,0,3,AP0V3DF088ZIA,35,F,English
6,2,1,0,-0.89778998914397,108,0,3,AP0V3DF088ZIA,35,F,English
10,3,0,0,-0.89778998914397,8,1,3,AP0V3DF088ZIA,35,F,English
16,4,1,0,-0.89778998914397,53,1,3,AP0V3DF088ZIA,35,F,English
19,5,0,0,0.56951220917997,57,0,3,AP0V3DF088ZIA,35,F,English
22,6,1,0,0.56951220917997,109,1,3,AP0V3DF088ZIA,35,F,English
28,7,0,0,-0.017408670149606,26,1,3,AP0V3DF088ZIA,35,F,English
29,8,1,0,0.862972648844758,7,1,3,AP0V3DF088ZIA,35,F,English
35,9,0,0,-0.017408670149606,113,1,3,AP0V3DF088ZIA,35,F,English
36,9,1,0,-0.310869109814394,78,1,3,AP0V3DF088ZIA,35,F,English
43,11,0,0,2.03681440750391,82,0,3,AP0V3DF088ZIA,35,F,English
46,11,1,0,-0.017408670149606,79,0,3,AP0V3DF088ZIA,35,F,English
56,13,0,0,-0.89778998914397,81,1,3,AP0V3DF088ZIA,35,F,English
51,13,1,0,1.44989352817433,69,0,3,AP0V3DF088ZIA,35,F,English
59,14,0,0,-0.89778998914397,110,0,3,AP0V3DF088ZIA,35,F,English
61,15,1,0,-0.89778998914397,2,0,3,AP0V3DF088ZIA,35,F,English
69,16,0,0,2.03681440750391,94,0,3,AP0V3DF088ZIA,35,F,English
74,17,1,0,-0.310869109814394,58,0,3,AP0V3DF088ZIA,35,F,English
70,17,0,0,-0.89778998914397,95,0,3,AP0V3DF088ZIA,35,F,English
79,18,1,0,-0.89778998914397,5,0,3,AP0V3DF088ZIA,35,F,English
82,19,0,0,-0.89778998914397,16,0,3,AP0V3DF088ZIA,35,F,English
92,20,1,0,-0.89778998914397,31,1,3,AP0V3DF088ZIA,35,F,English
87,20,0,0,-0.89778998914397,91,0,3,AP0V3DF088ZIA,35,F,English
94,21,1,0,-0.89778998914397,61,0,3,AP0V3DF088ZIA,35,F,English
96,22,0,0,-0.89778998914397,41,0,3,AP0V3DF088ZIA,35,F,English
102,23,1,0,1.15643308850955,1,0,3,AP0V3DF088ZIA,35,F,English
106,24,0,0,-0.89778998914397,87,1,3,AP0V3DF088ZIA,35,F,English
109,25,1,0,-0.604329549479182,97,0,3,AP0V3DF088ZIA,35,F,English
116,26,0,0,-0.89778998914397,18,1,3,AP0V3DF088ZIA,35,F,English
118,27,1,0,0.862972648844758,68,0,3,AP0V3DF088ZIA,35,F,English
123,28,0,0,-0.017408670149606,70,0,3,AP0V3DF088ZIA,35,F,English
131,29,1,0,-0.89778998914397,21,1,3,AP0V3DF088ZIA,35,F,English
128,29,0,0,-0.89778998914397,72,0,3,AP0V3DF088ZIA,35,F,English
132,30,1,0,-0.89778998914397,59,1,3,AP0V3DF088ZIA,35,F,English
138,31,0,0,-0.89778998914397,40,0,3,AP0V3DF088ZIA,35,F,English
136,31,1,0,-0.017408670149606,99,1,3,AP0V3DF088ZIA,35,F,English
144,32,0,0,0.56951220917997,65,0,3,AP0V3DF088ZIA,35,F,English
152,33,1,0,1.74335396783912,111,0,3,AP0V3DF088ZIA,35,F,English
154,34,0,0,-0.89778998914397,19,1,3,AP0V3DF088ZIA,35,F,English
158,35,1,0,-0.89778998914397,48,0,3,AP0V3DF088ZIA,35,F,English
164,37,0,0,-0.89778998914397,6,1,3,AP0V3DF088ZIA,35,F,English
169,38,1,0,2.03681440750391,105,1,3,AP0V3DF088ZIA,35,F,English
165,38,0,0,0.56951220917997,47,1,3,AP0V3DF088ZIA,35,F,English
175,39,1,0,-0.89778998914397,15,0,3,AP0V3DF088ZIA,35,F,English
176,40,0,0,-0.310869109814394,33,0,3,AP0V3DF088ZIA,35,F,English
183,41,1,1,-0.89778998914397,28,1,3,AP0V3DF088ZIA,35,F,English
190,42,0,1,0.56951220917997,36,0,3,AP0V3DF088ZIA,35,F,English
191,42,1,1,-0.89778998914397,104,1,3,AP0V3DF088ZIA,35,F,English
198,43,0,1,0.276051769515182,64,0,3,AP0V3DF088ZIA,35,F,English
194,43,1,1,-0.89778998914397,107,0,3,AP0V3DF088ZIA,35,F,English
203,45,0,1,-0.310869109814394,83,1,3,AP0V3DF088ZIA,35,F,English
209,46,1,1,-0.89778998914397,22,0,3,AP0V3DF088ZIA,35,F,English
213,47,0,1,-0.017408670149606,29,0,3,AP0V3DF088ZIA,35,F,English
215,47,1,1,-0.89778998914397,73,1,3,AP0V3DF088ZIA,35,F,English
217,48,0,1,1.15643308850955,67,1,3,AP0V3DF088ZIA,35,F,English
222,49,1,1,2.03681440750391,89,0,3,AP0V3DF088ZIA,35,F,English
227,51,0,1,0.276051769515182,42,1,3,AP0V3DF088ZIA,35,F,English
228,51,1,1,-0.604329549479182,96,1,3,AP0V3DF088ZIA,35,F,English
232,52,0,1,2.03681440750391,117,1,3,AP0V3DF088ZIA,35,F,English
238,53,1,1,-0.89778998914397,37,0,3,AP0V3DF088ZIA,35,F,English
242,54,0,1,-0.017408670149606,60,1,3,AP0V3DF088ZIA,35,F,English
246,55,1,1,-0.017408670149606,88,1,3,AP0V3DF088ZIA,35,F,English
252,58,0,1,1.44989352817433,32,0,3,AP0V3DF088ZIA,35,F,English
255,59,1,1,1.44989352817433,17,1,3,AP0V3DF088ZIA,35,F,English
259,60,0,1,-0.310869109814394,77,1,3,AP0V3DF088ZIA,35,F,English
263,61,1,1,-0.017408670149606,10,1,3,AP0V3DF088ZIA,35,F,English
266,62,0,1,0.862972648844758,30,0,3,AP0V3DF088ZIA,35,F,English
268,63,1,1,2.03681440750391,98,1,3,AP0V3DF088ZIA,35,F,English
275,64,0,1,-0.017408670149606,106,0,3,AP0V3DF088ZIA,35,F,English
279,65,1,1,0.862972648844758,3,1,3,AP0V3DF088ZIA,35,F,English
280,66,0,1,1.44989352817433,34,0,3,AP0V3DF088ZIA,35,F,English
284,67,1,1,-0.89778998914397,101,0,3,AP0V3DF088ZIA,35,F,English
295,69,0,1,0.862972648844758,76,1,3,AP0V3DF088ZIA,35,F,English
291,69,1,1,-0.310869109814394,45,0,3,AP0V3DF088ZIA,35,F,English
297,70,0,1,0.56951220917997,80,0,3,AP0V3DF088ZIA,35,F,English
305,71,1,1,-0.89778998914397,44,0,3,AP0V3DF088ZIA,35,F,English
314,73,1,1,-0.310869109814394,38,1,3,AP0V3DF088ZIA,35,F,English
315,73,0,1,1.15643308850955,56,0,3,AP0V3DF088ZIA,35,F,English
318,74,1,1,-0.310869109814394,71,0,3,AP0V3DF088ZIA,35,F,English
322,75,0,1,0.56951220917997,12,0,3,AP0V3DF088ZIA,35,F,English
323,76,1,1,-0.310869109814394,20,1,3,AP0V3DF088ZIA,35,F,English
331,78,0,1,-0.89778998914397,54,1,3,AP0V3DF088ZIA,35,F,English
334,79,1,1,-0.89778998914397,63,0,3,AP0V3DF088ZIA,35,F,English
333,79,0,1,2.03681440750391,103,0,3,AP0V3DF088ZIA,35,F,English
338,80,1,1,-0.89778998914397,49,0,3,AP0V3DF088ZIA,35,F,English
342,81,0,1,-0.89778998914397,4,1,3,AP0V3DF088ZIA,35,F,English
347,82,1,1,-0.89778998914397,51,0,3,AP0V3DF088ZIA,35,F,English
352,84,0,1,-0.89778998914397,9,1,3,AP0V3DF088ZIA,35,F,English
358,85,1,1,-0.604329549479182,75,1,3,AP0V3DF088ZIA,35,F,English
357,85,0,1,-0.017408670149606,25,1,3,AP0V3DF088ZIA,35,F,English
363,86,1,1,-0.89778998914397,102,1,3,AP0V3DF088ZIA,35,F,English
368,88,0,1,1.15643308850955,39,0,3,AP0V3DF088ZIA,35,F,English
369,89,1,1,-0.89778998914397,11,1,3,AP0V3DF088ZIA,35,F,English
375,91,0,1,1.74335396783912,118,0,3,AP0V3DF088ZIA,35,F,English
381,92,1,1,-0.89778998914397,66,0,3,AP0V3DF088ZIA,35,F,English
385,94,0,1,2.03681440750391,112,1,3,AP0V3DF088ZIA,35,F,English
387,95,1,1,-0.89778998914397,27,0,3,AP0V3DF088ZIA,35,F,English
392,97,0,1,0.276051769515182,86,1,3,AP0V3DF088ZIA,35,F,English
397,98,1,1,-0.604329549479182,50,0,3,AP0V3DF088ZIA,35,F,English
398,99,0,1,1.44989352817433,116,0,3,AP0V3DF088ZIA,35,F,English
403,101,1,1,-0.89778998914397,46,1,3,AP0V3DF088ZIA,35,F,English
408,102,0,1,1.15643308850955,52,0,3,AP0V3DF088ZIA,35,F,English
410,103,1,1,0.276051769515182,100,1,3,AP0V3DF088ZIA,35,F,English
417,105,0,1,1.44989352817433,62,0,3,AP0V3DF088ZIA,35,F,English
420,106,1,1,-0.89778998914397,35,1,3,AP0V3DF088ZIA,35,F,English
426,107,0,1,-0.89778998914397,92,0,3,AP0V3DF088ZIA,35,F,English
429,108,1,1,-0.89778998914397,23,0,3,AP0V3DF088ZIA,35,F,English
432,109,0,1,0.862972648844758,43,0,3,AP0V3DF088ZIA,35,F,English
435,111,1,1,-0.604329549479182,93,0,3,AP0V3DF088ZIA,35,F,English
441,112,0,1,1.44989352817433,14,1,3,AP0V3DF088ZIA,35,F,English
443,112,1,1,-0.89778998914397,85,1,3,AP0V3DF088ZIA,35,F,English
447,114,0,1,0.862972648844758,115,0,3,AP0V3DF088ZIA,35,F,English
454,115,1,1,-0.89778998914397,114,0,3,AP0V3DF088ZIA,35,F,English
457,116,0,1,-0.89778998914397,24,1,3,AP0V3DF088ZIA,35,F,English
458,116,1,1,-0.017408670149606,13,0,3,AP0V3DF088ZIA,35,F,English
466,118,0,1,1.44989352817433,74,0,3,AP0V3DF088ZIA,35,F,English
468,119,1,1,-0.310869109814394,84,1,3,AP0V3DF088ZIA,35,F,English
471,120,0,1,2.03681440750391,90,0,3,AP0V3DF088ZIA,35,F,English
3,1,0,0,-0.138704706126634,85,1,3,A14XTDRIQ72EU6,45,F,English
6,2,1,0,1.19738960595033,115,0,3,A14XTDRIQ72EU6,45,F,English
10,3,0,0,-0.806751862165117,28,1,3,A14XTDRIQ72EU6,45,F,English
16,4,1,0,-0.806751862165117,29,1,3,A14XTDRIQ72EU6,45,F,English
19,5,0,0,-0.806751862165117,92,1,3,A14XTDRIQ72EU6,45,F,English
22,6,1,0,-0.806751862165117,83,0,3,A14XTDRIQ72EU6,45,F,English
28,7,0,0,1.53141318396957,118,0,3,A14XTDRIQ72EU6,45,F,English
29,8,1,0,0.86336602793109,110,0,3,A14XTDRIQ72EU6,45,F,English
35,9,0,0,-0.472728284145875,6,0,3,A14XTDRIQ72EU6,45,F,English
36,9,1,0,0.195318871892607,31,1,3,A14XTDRIQ72EU6,45,F,English
43,11,0,0,2.5334839180273,80,1,3,A14XTDRIQ72EU6,45,F,English
46,11,1,0,0.195318871892607,116,0,3,A14XTDRIQ72EU6,45,F,English
56,13,0,0,-0.806751862165117,106,1,3,A14XTDRIQ72EU6,45,F,English
51,13,1,0,1.19738960595033,57,1,3,A14XTDRIQ72EU6,45,F,English
59,14,0,0,-0.806751862165117,79,0,3,A14XTDRIQ72EU6,45,F,English
61,15,1,0,0.86336602793109,10,0,3,A14XTDRIQ72EU6,45,F,English
69,16,0,0,1.86543676198881,4,1,3,A14XTDRIQ72EU6,45,F,English
74,17,1,0,1.86543676198881,24,1,3,A14XTDRIQ72EU6,45,F,English
70,17,0,0,-0.472728284145875,20,0,3,A14XTDRIQ72EU6,45,F,English
79,18,1,0,0.529342449911849,25,0,3,A14XTDRIQ72EU6,45,F,English
82,19,0,0,-0.138704706126634,16,0,3,A14XTDRIQ72EU6,45,F,English
92,20,1,0,-0.806751862165117,13,0,3,A14XTDRIQ72EU6,45,F,English
87,20,0,0,-0.806751862165117,5,0,3,A14XTDRIQ72EU6,45,F,English
94,21,1,0,0.529342449911849,90,1,3,A14XTDRIQ72EU6,45,F,English
96,22,0,0,-0.806751862165117,71,1,3,A14XTDRIQ72EU6,45,F,English
102,23,1,0,1.19738960595033,17,1,3,A14XTDRIQ72EU6,45,F,English
106,24,0,0,-0.806751862165117,42,1,3,A14XTDRIQ72EU6,45,F,English
109,25,1,0,-0.806751862165117,91,0,3,A14XTDRIQ72EU6,45,F,English
116,26,0,0,-0.806751862165117,74,0,3,A14XTDRIQ72EU6,45,F,English
118,27,1,0,0.529342449911849,18,1,3,A14XTDRIQ72EU6,45,F,English
123,28,0,0,-0.806751862165117,47,1,3,A14XTDRIQ72EU6,45,F,English
131,29,1,0,-0.806751862165117,65,1,3,A14XTDRIQ72EU6,45,F,English
128,29,0,0,-0.806751862165117,49,0,3,A14XTDRIQ72EU6,45,F,English
132,30,1,0,-0.806751862165117,35,1,3,A14XTDRIQ72EU6,45,F,English
138,31,0,0,0.529342449911849,81,1,3,A14XTDRIQ72EU6,45,F,English
136,31,1,0,1.19738960595033,84,0,3,A14XTDRIQ72EU6,45,F,English
144,32,0,0,1.19738960595033,61,1,3,A14XTDRIQ72EU6,45,F,English
152,33,1,0,1.86543676198881,1,1,3,A14XTDRIQ72EU6,45,F,English
154,34,0,0,-0.806751862165117,51,0,3,A14XTDRIQ72EU6,45,F,English
158,35,1,0,-0.472728284145875,64,0,3,A14XTDRIQ72EU6,45,F,English
164,37,0,0,-0.806751862165117,73,1,3,A14XTDRIQ72EU6,45,F,English
169,38,1,0,1.86543676198881,96,0,3,A14XTDRIQ72EU6,45,F,English
165,38,0,0,-0.806751862165117,86,1,3,A14XTDRIQ72EU6,45,F,English
175,39,1,0,-0.806751862165117,56,1,3,A14XTDRIQ72EU6,45,F,English
176,40,0,0,-0.472728284145875,66,0,3,A14XTDRIQ72EU6,45,F,English
183,41,1,1,-0.806751862165117,41,1,3,A14XTDRIQ72EU6,45,F,English
190,42,0,1,0.86336602793109,26,1,3,A14XTDRIQ72EU6,45,F,English
191,42,1,1,-0.806751862165117,108,0,3,A14XTDRIQ72EU6,45,F,English
198,43,0,1,-0.138704706126634,68,0,3,A14XTDRIQ72EU6,45,F,English
194,43,1,1,-0.472728284145875,43,1,3,A14XTDRIQ72EU6,45,F,English
203,45,0,1,0.86336602793109,88,0,3,A14XTDRIQ72EU6,45,F,English
209,46,1,1,-0.806751862165117,8,0,3,A14XTDRIQ72EU6,45,F,English
213,47,0,1,-0.806751862165117,107,1,3,A14XTDRIQ72EU6,45,F,English
215,47,1,1,-0.138704706126634,21,1,3,A14XTDRIQ72EU6,45,F,English
217,48,0,1,1.19738960595033,38,0,3,A14XTDRIQ72EU6,45,F,English
222,49,1,1,0.86336602793109,100,0,3,A14XTDRIQ72EU6,45,F,English
227,51,0,1,-0.472728284145875,48,1,3,A14XTDRIQ72EU6,45,F,English
228,51,1,1,-0.806751862165117,105,1,3,A14XTDRIQ72EU6,45,F,English
232,52,0,1,-0.806751862165117,40,1,3,A14XTDRIQ72EU6,45,F,English
238,53,1,1,-0.806751862165117,97,0,3,A14XTDRIQ72EU6,45,F,English
242,54,0,1,-0.806751862165117,52,0,3,A14XTDRIQ72EU6,45,F,English
246,55,1,1,-0.472728284145875,111,0,3,A14XTDRIQ72EU6,45,F,English
252,58,0,1,-0.472728284145875,77,1,3,A14XTDRIQ72EU6,45,F,English
255,59,1,1,0.529342449911849,11,1,3,A14XTDRIQ72EU6,45,F,English
259,60,0,1,0.529342449911849,23,0,3,A14XTDRIQ72EU6,45,F,English
263,61,1,1,1.19738960595033,98,0,3,A14XTDRIQ72EU6,45,F,English
266,62,0,1,1.53141318396957,30,0,3,A14XTDRIQ72EU6,45,F,English
268,63,1,1,-0.806751862165117,102,0,3,A14XTDRIQ72EU6,45,F,English
275,64,0,1,-0.806751862165117,58,0,3,A14XTDRIQ72EU6,45,F,English
279,65,1,1,1.53141318396957,67,0,3,A14XTDRIQ72EU6,45,F,English
280,66,0,1,1.86543676198881,101,1,3,A14XTDRIQ72EU6,45,F,English
284,67,1,1,-0.806751862165117,114,0,3,A14XTDRIQ72EU6,45,F,English
295,69,0,1,-0.472728284145875,95,0,3,A14XTDRIQ72EU6,45,F,English
291,69,1,1,-0.806751862165117,104,0,3,A14XTDRIQ72EU6,45,F,English
297,70,0,1,-0.806751862165117,37,1,3,A14XTDRIQ72EU6,45,F,English
305,71,1,1,-0.138704706126634,54,1,3,A14XTDRIQ72EU6,45,F,English
314,73,1,1,-0.138704706126634,44,1,3,A14XTDRIQ72EU6,45,F,English
315,73,0,1,-0.472728284145875,3,1,3,A14XTDRIQ72EU6,45,F,English
318,74,1,1,-0.472728284145875,70,0,3,A14XTDRIQ72EU6,45,F,English
322,75,0,1,-0.806751862165117,112,0,3,A14XTDRIQ72EU6,45,F,English
323,76,1,1,-0.138704706126634,82,1,3,A14XTDRIQ72EU6,45,F,English
331,78,0,1,-0.806751862165117,14,0,3,A14XTDRIQ72EU6,45,F,English
334,79,1,1,-0.806751862165117,15,1,3,A14XTDRIQ72EU6,45,F,English
333,79,0,1,2.19946034000806,60,1,3,A14XTDRIQ72EU6,45,F,English
338,80,1,1,-0.806751862165117,63,1,3,A14XTDRIQ72EU6,45,F,English
342,81,0,1,0.529342449911849,27,1,3,A14XTDRIQ72EU6,45,F,English
347,82,1,1,-0.806751862165117,53,0,3,A14XTDRIQ72EU6,45,F,English
352,84,0,1,-0.806751862165117,34,1,3,A14XTDRIQ72EU6,45,F,English
358,85,1,1,-0.806751862165117,19,1,3,A14XTDRIQ72EU6,45,F,English
357,85,0,1,1.19738960595033,62,1,3,A14XTDRIQ72EU6,45,F,English
363,86,1,1,-0.806751862165117,50,1,3,A14XTDRIQ72EU6,45,F,English
368,88,0,1,-0.472728284145875,69,1,3,A14XTDRIQ72EU6,45,F,English
369,89,1,1,-0.806751862165117,76,0,3,A14XTDRIQ72EU6,45,F,English
375,91,0,1,2.19946034000806,2,0,3,A14XTDRIQ72EU6,45,F,English
381,92,1,1,-0.806751862165117,72,1,3,A14XTDRIQ72EU6,45,F,English
385,94,0,1,1.86543676198881,113,1,3,A14XTDRIQ72EU6,45,F,English
387,95,1,1,-0.806751862165117,103,0,3,A14XTDRIQ72EU6,45,F,English
392,97,0,1,1.19738960595033,9,0,3,A14XTDRIQ72EU6,45,F,English
397,98,1,1,-0.806751862165117,59,1,3,A14XTDRIQ72EU6,45,F,English
398,99,0,1,-0.806751862165117,94,0,3,A14XTDRIQ72EU6,45,F,English
403,101,1,1,-0.806751862165117,75,0,3,A14XTDRIQ72EU6,45,F,English
408,102,0,1,0.195318871892607,55,0,3,A14XTDRIQ72EU6,45,F,English
410,103,1,1,-0.806751862165117,117,1,3,A14XTDRIQ72EU6,45,F,English
417,105,0,1,0.195318871892607,36,1,3,A14XTDRIQ72EU6,45,F,English
420,106,1,1,0.86336602793109,99,1,3,A14XTDRIQ72EU6,45,F,English
426,107,0,1,-0.806751862165117,89,0,3,A14XTDRIQ72EU6,45,F,English
429,108,1,1,-0.806751862165117,93,0,3,A14XTDRIQ72EU6,45,F,English
432,109,0,1,1.86543676198881,12,0,3,A14XTDRIQ72EU6,45,F,English
435,111,1,1,-0.806751862165117,45,0,3,A14XTDRIQ72EU6,45,F,English
441,112,0,1,1.19738960595033,87,0,3,A14XTDRIQ72EU6,45,F,English
443,112,1,1,-0.806751862165117,32,1,3,A14XTDRIQ72EU6,45,F,English
447,114,0,1,-0.138704706126634,33,1,3,A14XTDRIQ72EU6,45,F,English
454,115,1,1,-0.806751862165117,109,0,3,A14XTDRIQ72EU6,45,F,English
457,116,0,1,-0.806751862165117,78,0,3,A14XTDRIQ72EU6,45,F,English
458,116,1,1,0.529342449911849,39,0,3,A14XTDRIQ72EU6,45,F,English
466,118,0,1,2.19946034000806,7,1,3,A14XTDRIQ72EU6,45,F,English
468,119,1,1,-0.806751862165117,46,0,3,A14XTDRIQ72EU6,45,F,English
471,120,0,1,2.19946034000806,22,0,3,A14XTDRIQ72EU6,45,F,English
3,1,0,0,-0.755445386521434,81,1,3,A3U1D6KG2MP51L,55,M,English
6,2,1,0,-0.755445386521434,14,1,3,A3U1D6KG2MP51L,55,M,English
10,3,0,0,-0.755445386521434,84,0,3,A3U1D6KG2MP51L,55,M,English
16,4,1,0,-0.755445386521434,73,0,3,A3U1D6KG2MP51L,55,M,English
19,5,0,0,0.59930469872977,38,0,3,A3U1D6KG2MP51L,55,M,English
22,6,1,0,-0.755445386521434,89,1,3,A3U1D6KG2MP51L,55,M,English
28,7,0,0,-0.755445386521434,67,1,3,A3U1D6KG2MP51L,55,M,English
29,8,1,0,1.95405478398097,26,0,3,A3U1D6KG2MP51L,55,M,English
